# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-23 10:49:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/data_analytics/samples/code_4-20230323104952_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-0.960164,0.99961,0.170718,3,11,0,1.0527,0.695509
-1.29683,0.832938,0.170718,2,6,1,1.81652,1.04657
-0.778626,0.888889,0.170718,3,9,1,1.31351,0.473293
-0.759495,0.99978,0.170718,4,15,0,0.883972,0.446197
-0.655868,1,0.170718,1,3,0,1.65966,0.235404
-0.681151,0.995277,0.170718,2,5,0,0.794188,0.311917
-0.697155,0.999704,0.170718,2,5,0,0.713149,0.344718
-1.53753,0.992853,0.170718,3,11,0,1.70975,1.27928
-1.88017,0.908999,0.170718,3,11,1,1.98695,1.59787
-1.13967,0.833333,0.170718,2,6,1,2.76774,0.887971
-1.02456,1,0.170718,4,15,0,1.14326,0.766453
-1.35676,0.888572,0.170718,3,9,1,1.495,1.10546
-1.48868,0.999878,0.170718,2,5,0,1.52432,1.2328
-1.53027,0.999954,0.170718,1,3,0,1.54726,1.2724
-0.973546,0.899979,0.170718,3,10,1,1.72517,0.710472
-0.82264,0.946861,0.170718,2,7,0,1.0798,0.531823
-0.788001,0.999984,0.170718,3,7,0,0.835306,0.486155
-0.928876,0.998918,0.170718,2,7,0,1.03072,0.659997
-1.16702,0.833071,0.170718,2,6,1,1.41786,0.916088
-1.162,0.999995,0.170718,2,3,0,1.17545,0.910948
-1.15734,1,0.170718,1,1,0,1.16285,0.906164
-1.14818,1,0.170718,1,1,0,1.15738,0.896745
-1.04099,0.999779,0.170718,2,7,0,1.37649,0.784166
-1.04702,0.999986,0.170718,2,3,0,1.05411,0.790636
-0.695366,0.75,0.170718,2,4,1,1.96783,0.341287
-0.868723,0.79895,0.170718,2,5,1,1.11972,0.58917
-0.866765,0.999991,0.170718,2,3,0,0.875514,0.586796
-0.674382,0.799878,0.170718,2,5,1,1.22553,0.296081
-1.22623,1,0.170718,1,1,0,1.31705,0.00770078
-0.662966,0.354839,0.170718,2,3,0,2.07944,0.264048
-0.662966,0,0.170718,0,1,1,2.55914,0.264048
-0.70681,0.998996,0.170718,2,7,0,0.738197,0.362504
-0.82684,0.665533,0.170718,1,3,1,1.43575,0.537193
-1.00021,0.799047,0.170718,2,5,1,1.82014,0.739923
-0.717209,1,0.170718,1,3,0,3.68481,0.380528
-0.873111,0.979683,0.170718,3,7,0,0.94356,0.0365222
-0.873111,0,0.170718,0,1,1,1.11272,0.0365222
-0.738497,1,0.170718,1,1,0,0.825535,0.0763734
-0.772636,0.99014,0.170718,1,1,0,0.779066,0.0620069
-0.654188,0.421453,0.170718,2,3,0,0.955344,0.176775
-0.77063,0.959341,0.170718,2,5,0,0.89685,0.462116
-1.22749,0.831714,0.170718,2,6,1,1.65994,0.977427
-1.23533,0.999996,0.170718,2,3,0,1.23558,0.985299
-0.93088,0.857143,0.170718,2,7,1,1.35806,0.662296
-0.762725,0.999768,0.170718,3,9,0,1.09605,0.450861
-0.759763,1,0.170718,2,3,0,0.762988,0.446586
-0.755556,0.999992,0.170718,2,3,0,0.76324,0.440455
-0.75887,0.999992,0.170718,2,3,0,0.759061,0.44529
-0.760249,0.999997,0.170718,2,3,0,0.760995,0.44729
-0.937895,0.998166,0.170718,2,7,0,1.12722,0.670314
-0.89489,0.999936,0.170718,1,3,0,0.973091,0.62045
-0.794433,0.833257,0.170718,2,6,1,1.19211,0.494844
-0.978612,0.998482,0.170718,2,7,0,1.16171,0.716104
-0.698422,0.75,0.170718,2,4,1,1.62013,0.101812
-1.05681,0.702158,0.170718,2,3,0,1.19365,0.0157913
-1.05681,0,0.170718,0,1,1,2.07839,0.0157913
-0.93661,1,0.170718,1,1,0,1.16515,0.0270149
-4.11652,0.266882,0.170718,4,16,1,4.82301,3.5464
-3.14436,0.999972,0.170718,3,15,0,4.64653,2.71526
-2.6171,0.937446,0.170718,4,16,1,4.05983,2.25644
-2.35862,0.999978,0.170718,2,7,0,2.78999,2.02834
-2.21806,0.923062,0.170718,3,13,1,2.63863,1.90315
-2.27169,0.999973,0.170718,1,3,0,2.29913,1.95102
-1.55256,0.999953,0.170718,3,11,0,2.56045,1.29352
-0.90739,1,0.170718,3,9,0,1.67127,0.635125
-0.666714,1,0.170718,3,9,0,0.898256,0.139654
-0.984194,0.723028,0.170718,2,4,1,1.60996,0.722289
-0.762281,0.897471,0.170718,4,15,0,1.68021,0.450221
-0.930394,0.665607,0.170718,1,3,1,1.83094,0.661738
-0.685579,0.999775,0.170718,3,11,0,1.09093,0.321532
-0.78641,0.999274,0.170718,4,15,0,0.8423,0.483989
-0.655337,1,0.170718,2,7,0,0.868122,0.232478
-0.655354,1,0.170718,1,1,0,0.655432,0.232573
-0.653071,0.999902,0.170718,3,7,0,0.66208,0.215469
-0.677231,0.993897,0.170718,4,15,0,0.990634,0.302943
-0.678426,0.5,0.170718,1,2,1,1.33282,0.12201
-0.78765,0.44322,0.170718,1,2,1,3.58394,0.485678
-0.6998,0.75,0.170718,2,4,1,1.0271,0.100682
-0.712017,0.998162,0.170718,1,1,0,0.713312,0.0916432
-0.736275,0.999335,0.170718,3,7,0,0.737748,0.0774844
-0.656587,0.474389,0.170718,1,2,1,1.21833,0.239068
-0.660922,0.99996,0.170718,4,15,0,0.660936,0.152119
-0.971738,0.984642,0.170718,3,9,0,1.07251,0.708457
-1.20146,0.999819,0.170718,2,7,0,1.42046,0.951156
-1.28899,0.999967,0.170718,4,15,0,1.28952,1.03881
-1.3154,0.999982,0.170718,3,7,0,1.33008,1.06489
-0.951715,0.999996,0.170718,3,11,0,1.36962,0.685995
-1.65012,0.998555,0.170718,4,15,0,1.66969,1.38528
-1.60473,0.999992,0.170718,1,3,0,1.67065,1.34272
-1.48094,0.909055,0.170718,3,11,1,1.85012,1.22541
-1.5471,0.999924,0.170718,2,5,0,1.60475,1.28835
-1.45444,0.999938,0.170718,2,7,0,1.67628,1.20002
-1.49901,0.999965,0.170718,2,3,0,1.49913,1.24266
-1.0325,0.833283,0.170718,2,6,1,2.47948,0.775028
-1.06977,0.999754,0.170718,3,7,0,1.18093,0.81487
-1.0343,0.999981,0.170718,1,3,0,1.08612,0.776973
-0.847942,0.999831,0.170718,2,7,0,1.19781,0.56371
-1.74257,0.996287,0.170718,3,11,0,2.0766,1.47128
-1.52954,0.857118,0.170718,2,7,1,2.51976,1.2717
-1.67349,0.999872,0.170718,3,7,0,1.72951,1.4071
-0.953811,0.999986,0.170718,3,11,0,1.83122,0.688361
-0.684984,0.79986,0.170718,2,5,1,1.55268,0.320268
-0.659917,0.5,0.170718,1,2,1,1.23655,0.154769
-0.659917,0,0.170718,0,1,1,2.58422,0.154769
-0.659917,0,0.170718,0,1,1,1.39947,0.154769
-0.662146,0.997964,0.170718,3,7,0,0.73829,0.149131
-0.683675,0.991122,0.170718,2,5,0,0.814339,0.317458
-0.656476,0.999746,0.170718,2,7,0,0.703033,0.238523
-0.659028,0.999914,0.170718,1,3,0,0.660621,0.249819
-0.960501,0.990741,0.170718,2,5,0,1.8886,0.695887
-1.00249,0.99983,0.170718,1,3,0,1.03154,0.742421
-0.768366,0.899943,0.170718,3,10,1,1.09413,0.458915
-0.955531,0.998813,0.170718,2,7,0,1.00703,0.690299
-1.06151,0.999749,0.170718,2,5,0,1.09165,0.806099
-1.03632,0.999908,0.170718,3,7,0,1.14247,0.779145
-1.28466,0.999169,0.170718,2,7,0,1.52999,1.03451
-0.880094,0.875,0.170718,3,8,1,1.37324,0.602862
-0.69039,0.999836,0.170718,2,7,0,0.968847,0.331466
-0.691604,0.999995,0.170718,2,3,0,0.691834,0.333901
-0.821929,0.823367,0.170718,2,5,0,0.970849,0.530911
-0.765612,0.958714,0.170718,4,15,0,0.939233,0.454997
-1.05489,0.663795,0.170718,1,3,1,3.5172,0.799048
-1.05017,1,0.170718,2,3,0,1.05556,0.793997
-0.913588,0.999989,0.170718,4,15,0,1.08232,0.642344
-1.16856,0.87442,0.170718,3,8,1,1.46693,0.917665
-0.979796,0.999931,0.170718,2,7,0,1.96026,0.717417
-1.30035,0.999097,0.170718,2,7,0,1.43285,1.05005
-2.17107,0.799055,0.170718,2,5,1,5.38083,1.86109
-2.27104,0.999936,0.170718,2,7,0,2.40127,1.95045
-1.99114,0.999748,0.170718,3,15,0,3.53428,1.69891
-1.76169,0.999967,0.170718,2,7,0,2.13326,1.48897
-1.63334,0.999909,0.170718,2,7,0,2.01595,1.36957
-0.680711,0.999975,0.170718,3,11,0,1.73503,0.310933
-0.908616,0.5,0.170718,1,2,1,1.81738,0.0307918
-0.908616,0.364305,0.170718,1,2,1,1.30146,0.0307918
-0.908616,0.28848,0.170718,1,2,1,1.84699,0.0307918
-0.657156,0.364044,0.170718,1,2,1,1.62016,0.241775
-0.939011,1,0.170718,2,3,0,1.14241,0.0267169
-0.707645,0.21238,0.170718,1,2,1,3.13237,0.363991
-0.873334,0.746558,0.170718,2,4,1,1.95856,0.594742
-0.759902,0.999872,0.170718,2,7,0,0.941479,0.446787
-0.652371,0.5,0.170718,1,2,1,2.02007,0.198122
-0.655961,1,0.170718,2,3,0,1.0398,0.167945
-0.65242,0.999618,0.170718,2,5,0,0.669786,0.195635
-1.65964,0.973755,0.170718,3,11,0,1.84776,1.39417
-1.78248,0.999928,0.170718,3,7,0,1.81528,1.50817
-2.08462,0.857012,0.170718,2,7,1,3.61274,1.7834
-2.0313,1,0.170718,3,7,0,2.08462,1.73528
-1.03193,0.875,0.170718,3,8,1,2.41126,0.774418
-0.819714,0.666667,0.170718,1,3,1,2.26092,0.528063
-1.18156,0.831846,0.170718,2,6,1,1.89945,0.930939
-1.00771,0.9,0.170718,3,10,1,1.18123,0.748137
-1.01148,0.999991,0.170718,1,1,0,1.01235,0.752249
-1.23129,0.79941,0.170718,2,5,1,2.28125,0.981242
-0.70981,0.99983,0.170718,3,11,0,1.4995,0.36781
-0.704226,0.999999,0.170718,3,7,0,0.711142,0.357856
-0.741565,0.999695,0.170718,2,5,0,0.747572,0.419526
-0.916243,0.997954,0.170718,4,15,0,1.17912,0.645425
-0.756437,0.59978,0.170718,2,5,1,1.74601,0.441746
-0.758523,0.999535,0.170718,4,15,0,0.765536,0.067402
-0.758523,0.628504,0.170718,1,1,0,0.899264,0.067402
-0.753897,1,0.170718,1,1,0,0.771914,0.0693237
-0.753897,0,0.170718,0,1,1,1.05435,0.0693237
-0.753897,0,0.170718,0,1,1,1.61806,0.0693237
-0.787834,0.98813,0.170718,1,1,0,0.799615,0.05687
-1.02216,0.9428,0.170718,3,9,0,1.05658,0.763851
-0.759866,0.8,0.170718,2,5,1,1.44478,0.446734
-0.906642,0.998595,0.170718,2,7,0,1.03159,0.634252
-1.14341,0.888575,0.170718,3,9,1,1.20744,0.89183
-0.931096,0.846101,0.170718,2,7,0,1.3348,0.662543
-0.70317,0.75,0.170718,2,4,1,1.46292,0.0980205
-0.652589,1,0.170718,3,7,0,0.700337,0.191553
-0.722424,0.996881,0.170718,3,7,0,0.805698,0.0850603
-0.722424,0.0173362,0.170718,1,1,0,0.937282,0.0850603
-0.812723,0.973767,0.170718,3,9,0,0.965824,0.519014
-0.81186,1,0.170718,1,1,0,0.813981,0.517889
-2.05532,0.88518,0.170718,3,9,1,2.24473,1.75698
-1.01294,0.888889,0.170718,3,9,1,2.24894,0.753832
-0.652365,0.888853,0.170718,3,9,1,1.09354,0.201313
-0.678186,0.999183,0.170718,4,15,0,0.696632,0.305175
-0.677942,1,0.170718,1,1,0,0.678591,0.304606
-0.652991,0.999649,0.170718,2,7,0,0.706944,0.214555
-0.795238,0.794933,0.170718,2,5,1,1.14654,0.495924
-1.02761,0.799387,0.170718,2,5,1,1.32939,0.769746
-0.710646,0.5,0.170718,1,2,1,4.3775,0.369273
-0.76686,0.999394,0.170718,3,7,0,0.793163,0.456775
-1.44387,0.897677,0.170718,3,10,1,1.51,1.18987
-1.43201,1,0.170718,2,3,0,1.44386,1.17845
-1.67072,0.856986,0.170718,2,7,1,2.68441,1.40452
-2.01192,0.908939,0.170718,3,11,1,2.3967,1.71774
-2.07025,0.999962,0.170718,1,3,0,2.10602,1.77045
-1.87438,1,0.170718,3,7,0,2.07082,1.59258
-1.87212,1,0.170718,1,1,0,1.87672,1.59051
-2.98904,0.888387,0.170718,3,9,1,4.87043,2.58086
-1.91746,0.999991,0.170718,3,11,0,3.13289,1.63192
-2.02189,0.999965,0.170718,3,7,0,2.0371,1.72676
-2.92337,0.908919,0.170718,3,11,1,3.40673,2.52386
-2.79479,0.999999,0.170718,2,5,0,2.94327,2.41191
-2.98505,0.999949,0.170718,2,5,0,3.05632,2.57739
-2.86375,0.933327,0.170718,3,15,1,3.17393,2.47201
-2.99133,0.999947,0.170718,2,7,0,3.20319,2.58284
-4.96487,0.908919,0.170718,3,11,1,6.56726,4.26184
-5.46297,0.999979,0.170718,4,15,0,5.49002,4.67899
-4.22125,0.944444,0.170718,4,18,1,5.47419,3.63513
-3.8275,0.99998,0.170718,3,11,0,4.65833,3.30084
-3.81948,1,0.170718,1,1,0,3.82842,3.29401
-3.73916,1,0.170718,3,7,0,3.82583,3.22555
-3.22535,0.92307,0.170718,3,13,1,4.57059,2.78514
-2.7404,0.999981,0.170718,2,7,0,3.45138,2.36443
-1.47943,0.909078,0.170718,3,11,1,3.33855,1.22397
-1.42404,0.999979,0.170718,1,3,0,1.51732,1.17076
-0.852885,0.833333,0.170718,2,6,1,2.03495,0.569822
-0.922684,0.99946,0.170718,2,7,0,1.04153,0.652873
-0.718622,0.666667,0.170718,1,3,1,2.41405,0.382903
-0.868143,0.97367,0.170718,3,9,0,0.907212,0.588468
-1.25239,0.999091,0.170718,3,9,0,1.49753,1.00239
-0.658278,0.999963,0.170718,3,11,0,1.32985,0.246733
-0.773004,0.99279,0.170718,2,5,0,0.972788,0.465455
-0.747506,0.999929,0.170718,1,3,0,0.791274,0.428522
-0.657774,0.666667,0.170718,1,3,1,1.42819,0.244563
-0.654507,0.999937,0.170718,3,7,0,0.66344,0.227369
-0.698329,0.998437,0.170718,2,7,0,0.752316,0.346945
-0.666698,0.949646,0.170718,4,15,0,0.949388,0.139684
-0.652361,0.996631,0.170718,1,3,0,0.731335,0.19936
-0.655929,1,0.170718,2,3,0,1.04019,0.168078
-0.661156,0.984899,0.170718,1,3,0,0.827223,0.257846
-0.661212,0.999999,0.170718,1,1,0,0.661408,0.258047
-0.666206,0.999854,0.170718,1,3,0,0.669545,0.274144
-0.666142,1,0.170718,1,1,0,0.666496,0.273955
-0.911636,0.745827,0.170718,2,4,1,1.51676,0.640075
-1.12713,0.833089,0.170718,2,6,1,1.33178,0.875
-1.81239,0.998945,0.170718,3,15,0,2.11623,1.53571
-1.8165,0.999998,0.170718,1,1,0,1.8181,1.53949
-1.64858,0.999985,0.170718,2,7,0,1.87939,1.38383
-1.62582,0.999993,0.170718,2,3,0,1.66739,1.36252
-1.83557,0.909027,0.170718,3,11,1,1.95277,1.55701
-1.98222,0.999912,0.170718,3,7,0,2.04332,1.69082
-1.97432,1,0.170718,1,1,0,1.98283,1.68365
-2.30902,0.999754,0.170718,2,7,0,2.65519,1.98427
-3.04581,0.933244,0.170718,3,15,1,3.04585,2.63005
-3.05954,0.999999,0.170718,2,3,0,3.05957,2.64194
-3.04919,1,0.170718,1,1,0,3.05991,2.63297
-4.40958,0.933236,0.170718,3,15,1,4.69612,3.79436
-3.06095,0.941165,0.170718,4,17,1,5.00307,2.64315
-2.92031,0.99997,0.170718,2,7,0,3.32355,2.5212
-3.19587,0.999932,0.170718,2,7,0,3.38789,2.75972
-3.20881,0.999998,0.170718,3,7,0,3.23684,2.77088
-2.5532,0.999954,0.170718,3,11,0,3.71416,2.20028
-2.5404,0.999999,0.170718,2,3,0,2.56208,2.18901
-2.28128,0.99997,0.170718,2,7,0,2.71621,1.95957
-2.32367,0.999995,0.170718,3,7,0,2.32462,1.9973
-1.51852,0.888889,0.170718,3,9,1,2.7199,1.26123
-1.42562,0.999972,0.170718,3,7,0,1.58996,1.17228
-1.43758,0.999988,0.170718,1,1,0,1.43758,1.18381
-1.06834,0.833333,0.170718,2,6,1,2.01885,0.813353
-1.18027,0.999517,0.170718,2,7,0,1.42529,0.929622
-1.94253,0.99917,0.170718,3,9,0,1.99286,1.65476
-1.96584,0.999993,0.170718,3,7,0,1.98611,1.67595
-2.36763,0.999719,0.170718,3,15,0,2.8987,2.03634
-1.36593,0.833333,0.170718,2,6,1,3.9777,1.1144
-1.26663,0.999893,0.170718,2,7,0,1.53039,1.0166
-0.849252,0.999984,0.170718,4,15,0,1.32419,0.565334
-1.35053,0.908004,0.170718,3,11,1,1.40808,1.09937
-0.774155,0.888889,0.170718,3,9,1,1.38079,0.467068
-0.755517,1,0.170718,3,7,0,0.774189,0.440399
-0.658856,1,0.170718,2,5,0,0.900601,0.249125
-0.738342,0.664479,0.170718,1,3,1,1.29211,0.414572
-0.655554,0.999542,0.170718,3,9,0,0.868318,0.233696
-0.720797,0.994295,0.170718,2,5,0,0.812756,0.386526
-0.828294,0.966706,0.170718,2,7,0,0.90606,0.539043
-1.03847,0.995767,0.170718,2,7,0,1.09435,0.781452
-0.903221,1,0.170718,3,7,0,1.03833,0.630249
-0.890459,0.999998,0.170718,2,3,0,0.906238,0.615208
-0.867795,1,0.170718,2,3,0,0.891023,0.588045
-0.877966,0.99997,0.170718,3,7,0,0.891098,0.600312
-0.670973,0.5,0.170718,1,2,1,2.8988,0.287409
-0.652739,0.999828,0.170718,2,5,0,0.691367,0.211218
-0.660303,0.999293,0.170718,2,7,0,0.696601,0.254739
-0.656439,0.988023,0.170718,1,3,0,0.81959,0.166012
-0.652601,0.999696,0.170718,2,5,0,0.66752,0.191329
-2.13689,0.838085,0.170718,3,8,1,2.64303,1.83042
-1.98731,0.999941,0.170718,3,9,0,2.46862,1.69543
-1.98159,1,0.170718,1,1,0,1.98847,1.69025
-1.40142,0.909091,0.170718,3,11,1,2.02946,1.1489
-1.67973,0.998993,0.170718,3,15,0,3.08475,1.41291
-2.67843,0.899732,0.170718,3,10,1,2.97518,2.31021
-1.27871,0.999901,0.170718,3,13,0,3.50264,1.02861
-0.895853,0.857143,0.170718,2,7,1,1.5103,0.621586
-1.0178,0.999578,0.170718,2,7,0,1.06943,0.759121
-1.48827,0.998854,0.170718,3,15,0,1.82406,1.23241
-1.17214,0.857143,0.170718,2,7,1,1.87458,0.921327
-0.870291,0.749652,0.170718,2,4,1,3.42389,0.591068
-0.660001,0.994627,0.170718,3,9,0,0.88031,0.253608
-0.664782,0.999851,0.170718,1,3,0,0.668286,0.269841
-0.698403,0.5,0.170718,1,2,1,1.22631,0.101827
-0.947562,0.923723,0.170718,1,1,0,0.9561,0.0256857
-0.947562,0,0.170718,0,1,1,1.5803,0.0256857
-0.859798,1,0.170718,1,1,0,0.973236,0.0390002
-0.654354,1,0.170718,2,3,0,0.823922,0.175788
-0.65301,0.999158,0.170718,2,5,0,0.685007,0.214773
-0.65301,0,0.170718,0,1,1,2.28725,0.214773
-0.931675,0.994581,0.170718,4,15,0,0.961064,0.663206
-1.56026,0.797376,0.170718,2,5,1,3.49484,1.3008
-1.79474,0.999746,0.170718,2,7,0,1.95452,1.51946
-1.50712,0.999929,0.170718,3,9,0,2.0633,1.25038
-1.46956,0.999998,0.170718,3,7,0,1.51946,1.21452
-1.41669,0.999981,0.170718,1,3,0,1.5033,1.16366
-1.24555,0.857113,0.170718,2,7,1,1.95817,0.995544
-1.05258,0.999588,0.170718,4,15,0,1.76318,0.796577
-1.01077,0.999965,0.170718,1,3,0,1.07889,0.751468
-0.694012,0.799854,0.170718,2,5,1,1.77747,0.338655
-0.682985,0.999922,0.170718,4,15,0,0.695447,0.31596
-0.652855,0.999394,0.170718,2,7,0,0.750047,0.187677
-1.16248,0.986555,0.170718,3,11,0,1.24379,0.911434
-0.894692,0.857109,0.170718,2,7,1,1.50227,0.620216
-0.890588,1,0.170718,2,3,0,0.895167,0.615361
-1.28411,0.999136,0.170718,3,9,0,1.30178,1.03397
-1.99874,0.999658,0.170718,3,9,0,2.31219,1.7058
-1.77406,0.999963,0.170718,2,7,0,2.13289,1.50039
-1.52267,0.999946,0.170718,2,7,0,1.9665,1.26518
-0.779422,0.999913,0.170718,3,11,0,1.74592,0.474394
-0.80652,0.99977,0.170718,1,3,0,0.823778,0.5109
-0.690195,0.987206,0.170718,2,5,0,0.925231,0.331072
-0.687854,1,0.170718,1,1,0,0.690178,0.326288
-0.811992,0.998089,0.170718,3,9,0,0.952564,0.518061
-0.664991,1,0.170718,1,3,0,2.06282,0.270485
-0.664991,0,0.170718,0,1,1,2.63016,0.270485
-0.743736,0.665111,0.170718,1,3,1,1.20872,0.422834
-1.02538,0.999036,0.170718,3,9,0,1.07304,0.767337
-1.81442,0.99855,0.170718,3,9,0,1.8848,1.53757
-1.85911,0.999979,0.170718,2,3,0,1.85949,1.5786
-1.60646,0.999951,0.170718,2,7,0,2.04876,1.34435
-1.20407,0.888797,0.170718,3,9,1,2.25746,0.953797
-1.61416,0.908805,0.170718,3,11,1,1.67408,1.35159
-1.52234,0.999998,0.170718,3,7,0,1.62956,1.26486
-1.96622,0.91655,0.170718,3,12,1,1.97562,1.67629
-1.69049,0.99995,0.170718,3,11,0,2.19613,1.42293
-1.45077,0.85711,0.170718,2,7,1,2.70702,1.1965
-0.961933,0.888845,0.170718,3,9,1,1.83521,0.697495
-0.870561,0.999975,0.170718,2,5,0,0.985952,0.591394
-1.12245,0.665634,0.170718,1,3,1,2.71131,0.870136
-0.653617,0.874835,0.170718,3,8,1,1.49557,0.180602
-0.713421,0.99777,0.170718,4,15,0,0.791371,0.374079
-0.741873,0.999612,0.170718,2,5,0,0.774738,0.419997
-1.33736,0.744311,0.170718,2,4,1,3.48324,1.08647
-1.12956,0.999988,0.170718,2,5,0,1.36486,0.877513
-1.41206,0.9994,0.170718,3,9,0,1.71929,1.1592
-1.82754,0.999357,0.170718,3,11,0,2.47409,1.54963
-2.51237,0.888564,0.170718,3,9,1,4.27238,2.16432
-1.33559,0.999947,0.170718,3,13,0,3.02954,1.08474
-1.11062,0.999875,0.170718,2,7,0,1.5173,0.85782
-1.07351,0.999982,0.170718,1,3,0,1.1281,0.818835
-1.29592,0.999364,0.170718,2,7,0,1.47881,1.04567
-1.07927,0.999923,0.170718,3,9,0,1.46621,0.824928
-1.2245,0.999669,0.170718,2,5,0,1.28557,0.974421
-0.883155,0.83328,0.170718,2,6,1,1.80463,0.606521
-1.46654,0.90807,0.170718,3,11,1,1.48932,1.21162
-1.46743,0.999999,0.170718,1,1,0,1.47007,1.21248
-1.46001,1,0.170718,1,1,0,1.46791,1.20536
-1.37989,0.999954,0.170718,2,5,0,1.55515,1.12801
-1.58953,0.857004,0.170718,2,7,1,2.37573,1.32843
-1.04905,0.857143,0.170718,2,7,1,2.04357,0.792805
-0.969261,0.999991,0.170718,4,15,0,1.07697,0.705695
-0.952751,0.999971,0.170718,4,15,0,1.01981,0.687165
-0.843235,0.874784,0.170718,3,8,1,1.26712,0.557858
-0.936599,0.833081,0.170718,2,6,1,1.16285,0.668836
-0.676034,0.619249,0.170718,4,15,0,1.13479,0.300098
-0.909715,0.961284,0.170718,3,9,0,0.920869,0.637837
-0.777251,0.999821,0.170718,2,7,0,1.00071,0.471384
-0.672041,0.999963,0.170718,3,9,0,0.807615,0.290186
-0.67392,0.999974,0.170718,2,3,0,0.674939,0.294938
-0.685167,0.999936,0.170718,4,15,0,0.686349,0.320657
-0.718231,0.998231,0.170718,3,9,0,0.784876,0.382248
-0.988087,0.997414,0.170718,3,9,0,1.15167,0.726592
-2.04374,0.873501,0.170718,3,8,1,2.49847,1.74652
-0.708289,0.888879,0.170718,3,9,1,2.58898,0.365132
-0.657347,0.999736,0.170718,2,7,0,0.761836,0.242654
-0.68457,0.416288,0.170718,2,3,0,0.989338,0.114876
-0.704102,0.99812,0.170718,2,3,0,0.716853,0.0973095
-0.653449,0.99993,0.170718,4,15,0,0.710925,0.21926
-0.818342,0.5,0.170718,1,2,1,1.17331,0.0482018
-0.818342,0,0.170718,0,1,1,1.71279,0.0482018
-0.818342,0,0.170718,0,1,1,1.50083,0.0482018
-1.0349,0.433565,0.170718,4,15,0,1.07499,0.777618
-0.718067,0.799876,0.170718,2,5,1,1.73086,0.381972
-0.997945,0.797303,0.170718,2,5,1,1.5528,0.737442
-0.984239,0.999979,0.170718,2,3,0,1.01283,0.72234
-1.43169,0.874542,0.170718,3,8,1,1.53471,1.17814
-1.28263,0.999977,0.170718,2,7,0,1.82858,1.0325
-1.28226,0.999991,0.170718,3,7,0,1.30843,1.03213
-1.69812,0.89973,0.170718,3,10,1,1.90518,1.43004
-1.70034,0.999998,0.170718,1,1,0,1.70259,1.4321
-2.18749,0.999784,0.170718,3,11,0,2.26955,1.8758
-2.29375,0.99993,0.170718,2,7,0,2.44336,1.97068
-1.64091,0.916667,0.170718,3,12,1,2.30556,1.37666
-0.994402,0.999933,0.170718,2,7,0,3.6038,0.733549
-0.656057,0.890353,0.170718,3,9,0,1.0032,0.236399
-0.863068,0.997318,0.170718,3,9,0,0.863994,0.582301
-1.00147,0.999633,0.170718,2,7,0,1.49108,0.741307
-0.867132,0.833256,0.170718,2,6,1,1.45813,0.587241
-0.666908,0.79986,0.170718,2,5,1,1.28521,0.2762
-0.659263,0.999928,0.170718,4,15,0,0.678388,0.250754
-0.670809,0.989366,0.170718,3,7,0,0.833884,0.286977
-1.4706,0.865822,0.170718,3,8,1,1.84912,1.21551
-0.824641,0.999992,0.170718,3,9,0,1.51311,0.534385
-1.09703,0.799349,0.170718,2,5,1,1.49325,0.843609
-0.768623,0.874984,0.170718,3,8,1,1.14168,0.0634742
-0.672238,0.510987,0.170718,3,7,0,0.946118,0.290693
-0.803615,0.663853,0.170718,1,3,1,1.76004,0.507071
-0.82302,0.99995,0.170718,4,15,0,0.848533,0.532311
-1.06023,0.99884,0.170718,2,7,0,1.14002,0.804734
-1.17238,0.999806,0.170718,2,5,0,1.20185,0.921567
-0.856994,0.888852,0.170718,3,9,1,1.32528,0.574875
-0.711788,0.749643,0.170718,2,4,1,1.68944,0.37126
-0.693424,0.999903,0.170718,1,3,0,0.727982,0.337504
-1.20602,0.995678,0.170718,3,7,0,1.20691,0.00837749
-0.661872,0.345992,0.170718,2,3,0,2.03154,0.260359
-0.668765,0.999781,0.170718,1,3,0,0.675175,0.281458
-0.689559,0.999192,0.170718,2,5,0,0.729542,0.109766
-0.689559,0,0.170718,0,1,1,1.06005,0.109766
-0.652841,0.99429,0.170718,1,3,0,0.790992,0.187841
-0.652522,0.999833,0.170718,2,7,0,0.660481,0.207297
